,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
482,482,482,482,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000482_RGB.png,"[870.0, 462.0, 1.0]","[893.9999999999999, 450.0, 1.0]","[858.0, 450.0, 1.0]","[942.0, 468.0, 1.0]","[840.0, 468.0, 0.0]","[1002.0, 618.0, 1.0]","[804.0, 648.0, 1.0]","[1116.0, 768.0, 0.0]","[756.0, 846.0, 1.0]","[642.0, 786.0, 0.0]","[654.0, 780.0, 0.0]","[1032.0, 930.0, 1.0]","[870.0, 948.0, 1.0]","[810.0, 1026.0, 0.0]","[798.0, 852.0, 0.0]","[618.0, 762.0, 0.0]","[618.0, 762.0, 0.0]","[-19.43141760297196, -7.776922913898761, -18.71689582187117]","[0.9114475477478031, -6.02291537168039, -4.849691886118597]"
483,483,483,483,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000483_RGB.png,"[864.0, 462.0, 1.0]","[893.9999999999999, 450.0, 1.0]","[858.0, 450.0, 1.0]","[936.0, 480.0, 1.0]","[840.0, 474.0, 0.0]","[1002.0, 618.0, 1.0]","[798.0, 648.0, 1.0]","[1146.0, 780.0, 0.0]","[678.0, 834.0, 1.0]","[618.0, 666.0, 0.0]","[642.0, 690.0, 1.0]","[1038.0, 948.0, 0.0]","[870.0, 954.0, 1.0]","[1056.0, 1098.0, 0.0]","[864.0, 1098.0, 0.0]","[600.0, 660.0, 0.0]","[690.0, 666.0, 0.0]","[-17.737161604100713, -8.211218394742113, -19.50746588033691]","[-1.151763349102693, -6.870480207474325, -4.6901309354405365]"
484,484,484,484,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000484_RGB.png,"[858.0, 462.0, 1.0]","[888.0, 444.0, 1.0]","[852.0, 450.0, 1.0]","[936.0, 480.0, 1.0]","[834.0, 468.0, 0.0]","[996.0000000000001, 630.0, 1.0]","[798.0, 642.0, 1.0]","[1134.0, 780.0, 1.0]","[642.0, 792.0, 1.0]","[623.9999999999999, 630.0, 0.0]","[630.0, 630.0, 1.0]","[1038.0, 948.0, 1.0]","[882.0, 966.0000000000001, 1.0]","[1068.0, 1098.0, 0.0]","[852.0, 1098.0, 0.0]","[606.0, 642.0, 0.0]","[606.0, 642.0, 0.0]","[-15.602955951567326, -8.618882058054869, -19.19371956078642]","[-1.3024505843035603, -7.103306534587322, -4.671451836133867]"
485,485,485,485,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000485_RGB.png,"[846.0, 468.0, 1.0]","[876.0, 450.0, 1.0]","[840.0, 456.0, 1.0]","[930.0, 480.0, 1.0]","[822.0, 491.99999999999994, 0.0]","[1002.0, 618.0, 1.0]","[786.0, 642.0, 1.0]","[1110.0, 768.0, 1.0]","[600.0, 720.0, 1.0]","[576.0, 522.0, 0.0]","[576.0, 516.0, 1.0]","[1026.0, 948.0, 1.0]","[870.0, 948.0, 0.0]","[1044.0, 1092.0, 0.0]","[870.0, 1092.0, 0.0]","[558.0, 540.0, 0.0]","[552.0, 540.0, 0.0]","[-14.525922531182005, -8.937288083125516, -18.124788333106572]","[-2.5567281325176485, -8.550197893296918, -2.2324776116774907]"
486,486,486,486,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000486_RGB.png,"[846.0, 480.0, 1.0]","[870.0, 456.0, 1.0]","[840.0, 462.0, 1.0]","[924.0, 480.0, 1.0]","[816.0, 491.99999999999994, 0.0]","[990.0, 624.0, 1.0]","[792.0, 636.0, 1.0]","[1104.0, 774.0, 1.0]","[570.0, 684.0, 1.0]","[588.0, 504.0, 0.0]","[576.0, 504.0, 0.0]","[1032.0, 942.0, 1.0]","[870.0, 966.0000000000001, 0.0]","[1032.0, 1092.0, 0.0]","[552.0, 702.0, 0.0]","[546.0, 534.0, 0.0]","[576.0, 534.0, 0.0]","[-14.04946005131913, -9.269767225636327, -17.325928068915704]","[-1.678679203939246, -8.55663832748183, -2.2892351832517766]"
487,487,487,487,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000487_RGB.png,"[846.0, 474.0, 1.0]","[864.0, 450.0, 1.0]","[834.0, 456.0, 1.0]","[918.0, 486.0, 1.0]","[810.0, 491.99999999999994, 1.0]","[978.0, 630.0, 1.0]","[792.0, 642.0, 1.0]","[1104.0, 756.0, 1.0]","[564.0, 642.0, 1.0]","[534.0, 450.0, 0.0]","[534.0, 444.0, 1.0]","[1020.0, 942.0, 1.0]","[858.0, 960.0, 0.0]","[1032.0, 1086.0, 0.0]","[834.0, 1086.0, 0.0]","[522.0, 504.0, 0.0]","[522.0, 432.0, 0.0]","[-13.503705949266314, -9.34676318421856, -16.540224640049374]","[-0.5969314291824693, -8.747665820768308, -0.937613173252231]"
488,488,488,488,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000488_RGB.png,"[834.0, 468.0, 1.0]","[858.0, 450.0, 1.0]","[828.0, 456.0, 1.0]","[906.0, 480.0, 1.0]","[798.0, 491.99999999999994, 0.0]","[972.0, 630.0, 1.0]","[774.0, 624.0, 1.0]","[1110.0, 756.0, 1.0]","[576.0, 570.0, 1.0]","[1152.0, 948.0, 0.0]","[696.0, 624.0, 0.0]","[1026.0, 930.0, 0.0]","[864.0, 954.0, 0.0]","[1074.0, 1092.0, 0.0]","[834.0, 1092.0, 0.0]","[804.0, 983.9999999999999, 0.0]","[1284.0, 882.0, 0.0]","[-13.156334996422336, -9.337154881332244, -15.975104749810601]","[0.042149965780614376, -8.623439104614942, -0.47701639205449864]"
489,489,489,489,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000489_RGB.png,"[828.0, 474.0, 1.0]","[858.0, 456.0, 1.0]","[816.0, 456.0, 1.0]","[906.0, 480.0, 1.0]","[792.0, 486.0, 0.0]","[978.0, 624.0, 1.0]","[780.0, 606.0, 1.0]","[1086.0, 780.0, 1.0]","[582.0, 546.0, 1.0]","[1140.0, 918.0, 0.0]","[1314.0, 408.0, 0.0]","[1014.0, 924.0, 1.0]","[852.0, 966.0000000000001, 0.0]","[1044.0, 1086.0, 0.0]","[834.0, 1086.0, 0.0]","[1092.0, 1086.0, 0.0]","[792.0, 564.0, 0.0]","[-10.955166395768234, -9.30799924703269, -13.000613448476827]","[0.20330329092682345, -8.407188457759512, 0.3075117653505677]"
490,490,490,490,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000490_RGB.png,"[828.0, 474.0, 1.0]","[852.0, 456.0, 1.0]","[810.0, 462.0, 1.0]","[893.9999999999999, 486.0, 1.0]","[792.0, 486.0, 0.0]","[960.0, 618.0, 1.0]","[744.0, 606.0, 1.0]","[1062.0, 756.0, 1.0]","[606.0, 491.99999999999994, 1.0]","[1134.0, 900.0, 0.0]","[780.0, 882.0, 0.0]","[1020.0, 918.0, 1.0]","[852.0, 936.0, 1.0]","[1098.0, 990.0, 0.0]","[840.0, 1092.0, 0.0]","[492.0, 228.0, 0.0]","[696.0, 546.0, 0.0]","[-9.779057882524652, -9.211796196662952, -11.404556390049342]","[0.9784597697663558, -9.235694988421576, 3.9038621320798694]"
491,491,491,491,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000491_RGB.png,"[828.0, 486.0, 1.0]","[852.0, 456.0, 1.0]","[816.0, 456.0, 1.0]","[900.0, 486.0, 1.0]","[780.0, 480.0, 1.0]","[954.0, 618.0, 1.0]","[738.0, 594.0, 1.0]","[1038.0, 756.0, 1.0]","[606.0, 480.0, 1.0]","[1050.0, 912.0, 0.0]","[504.0, 288.0, 0.0]","[984.0, 906.0, 0.0]","[840.0, 983.9999999999999, 1.0]","[1062.0, 990.0, 0.0]","[840.0, 1013.9999999999999, 0.0]","[732.0, 978.0, 0.0]","[744.0, 978.0, 0.0]","[-7.686259541173829, -8.876949044764336, -8.654125975165899]","[1.661321385139483, -9.555036564896351, 4.14348920820825]"
492,492,492,492,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000492_RGB.png,"[828.0, 486.0, 1.0]","[852.0, 456.0, 1.0]","[816.0, 462.0, 1.0]","[900.0, 486.0, 1.0]","[780.0, 486.0, 1.0]","[954.0, 624.0, 1.0]","[750.0, 582.0, 1.0]","[1038.0, 768.0, 1.0]","[630.0, 474.0, 1.0]","[1050.0, 900.0, 0.0]","[486.0, 288.0, 0.0]","[972.0, 918.0, 0.0]","[828.0, 983.9999999999999, 1.0]","[732.0, 983.9999999999999, 0.0]","[822.0, 1008.0, 0.0]","[726.0000000000001, 983.9999999999999, 0.0]","[744.0, 983.9999999999999, 0.0]","[-5.901272422254964, -8.306785634994833, -6.539979390791805]","[2.134945858658244, -9.8593599808866, 4.720945760518358]"
493,493,493,493,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000493_RGB.png,"[828.0, 480.0, 1.0]","[852.0, 462.0, 1.0]","[810.0, 462.0, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[780.0, 486.0, 0.0]","[942.0, 612.0, 1.0]","[738.0, 582.0, 1.0]","[1038.0, 762.0, 1.0]","[654.0, 486.0, 0.0]","[1074.0, 924.0, 0.0]","[732.0, 882.0, 0.0]","[984.0, 912.0, 1.0]","[834.0, 936.0, 1.0]","[756.0, 996.0000000000001, 0.0]","[780.0, 1002.0, 0.0]","[744.0, 990.0, 0.0]","[756.0, 996.0000000000001, 0.0]","[-4.327833763346187, -7.896467304674906, -5.088702654500525]","[1.9272541826532599, -9.160157867360414, 6.515974820893114]"
494,494,494,494,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000494_RGB.png,"[822.0, 480.0, 1.0]","[852.0, 468.0, 1.0]","[804.0, 462.0, 1.0]","[893.9999999999999, 480.0, 1.0]","[786.0, 498.00000000000006, 0.0]","[942.0, 624.0, 1.0]","[750.0, 594.0, 1.0]","[1038.0, 762.0, 1.0]","[750.0, 828.0, 0.0]","[1074.0, 924.0, 0.0]","[744.0, 894.0, 0.0]","[984.0, 912.0, 1.0]","[846.0, 936.0, 1.0]","[756.0, 1002.0, 0.0]","[786.0, 1008.0, 0.0]","[756.0, 990.0, 0.0]","[768.0, 996.0000000000001, 0.0]","[-2.99655546759596, -7.516920317080124, -3.958516174248458]","[1.8135210551820993, -9.004456635909374, 7.2729305543001805]"
495,495,495,495,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000495_RGB.png,"[822.0, 486.0, 1.0]","[852.0, 468.0, 1.0]","[804.0, 468.0, 1.0]","[882.0, 486.0, 1.0]","[786.0, 486.0, 0.0]","[948.0, 618.0, 1.0]","[738.0, 582.0, 1.0]","[1032.0, 774.0, 1.0]","[744.0, 828.0, 0.0]","[1086.0, 936.0, 0.0]","[750.0, 882.0, 0.0]","[966.0, 918.0, 1.0]","[822.0, 936.0, 1.0]","[756.0, 990.0, 0.0]","[786.0, 1002.0, 0.0]","[750.0, 983.9999999999999, 0.0]","[762.0, 990.0, 0.0]","[-2.642260954416005, -7.311770978120084, -3.598736463911901]","[0.9983218080935419, -8.680369605992576, 8.43326419189843]"
496,496,496,496,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000496_RGB.png,"[828.0, 480.0, 1.0]","[852.0, 462.0, 1.0]","[804.0, 462.0, 1.0]","[888.0, 486.0, 1.0]","[780.0, 498.00000000000006, 1.0]","[948.0, 624.0, 1.0]","[750.0, 606.0, 1.0]","[1020.0, 744.0, 1.0]","[732.0, 822.0, 0.0]","[1104.0, 888.0, 0.0]","[738.0, 858.0, 0.0]","[972.0, 906.0, 1.0]","[804.0, 906.0, 0.0]","[870.0, 990.0, 0.0]","[840.0, 1002.0, 0.0]","[750.0, 966.0000000000001, 0.0]","[852.0, 990.0, 0.0]","[-1.8878652152942765, -6.598127002920393, -2.665895986720736]","[0.8717772055501656, -8.660787156280243, 8.604104674645779]"
497,497,497,497,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000497_RGB.png,"[828.0, 486.0, 1.0]","[852.0, 462.0, 1.0]","[804.0, 468.0, 1.0]","[888.0, 486.0, 1.0]","[786.0, 491.99999999999994, 1.0]","[942.0, 630.0, 1.0]","[744.0, 594.0, 1.0]","[1044.0, 768.0, 0.0]","[732.0, 816.0, 0.0]","[1104.0, 918.0, 0.0]","[744.0, 870.0, 0.0]","[972.0, 906.0, 1.0]","[798.0, 906.0, 0.0]","[996.0000000000001, 990.0, 0.0]","[828.0, 1020.0, 0.0]","[744.0, 972.0, 0.0]","[852.0, 996.0000000000001, 0.0]","[-1.664157202781358, -5.972521876980626, -2.3550648676624175]","[0.6223338873671957, -8.472308992519668, 8.807483205102633]"
498,498,498,498,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000498_RGB.png,"[822.0, 480.0, 1.0]","[852.0, 468.0, 1.0]","[804.0, 462.0, 1.0]","[893.9999999999999, 486.0, 1.0]","[786.0, 486.0, 1.0]","[948.0, 630.0, 1.0]","[750.0, 594.0, 1.0]","[1050.0, 768.0, 1.0]","[732.0, 828.0, 0.0]","[1098.0, 936.0, 0.0]","[744.0, 882.0, 0.0]","[972.0, 918.0, 1.0]","[810.0, 960.0, 1.0]","[996.0000000000001, 996.0000000000001, 0.0]","[840.0, 1026.0, 0.0]","[750.0, 1080.0, 0.0]","[762.0, 1080.0, 0.0]","[-1.3619031405145012, -5.071897450193471, -1.810163332562034]","[0.12228601571107768, -8.130428889381095, 9.063383249028448]"
499,499,499,499,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000499_RGB.png,"[828.0, 486.0, 1.0]","[852.0, 468.0, 1.0]","[810.0, 462.0, 1.0]","[888.0, 486.0, 1.0]","[786.0, 480.0, 0.0]","[948.0, 618.0, 1.0]","[744.0, 570.0, 1.0]","[1050.0, 774.0, 1.0]","[744.0, 828.0, 0.0]","[1104.0, 924.0, 0.0]","[744.0, 882.0, 0.0]","[966.0, 918.0, 1.0]","[816.0, 948.0, 0.0]","[1074.0, 978.0, 0.0]","[834.0, 1013.9999999999999, 0.0]","[744.0, 990.0, 0.0]","[852.0, 1002.0, 0.0]","[-1.256108531752541, -4.473685876219878, -1.3637564425228639]","[0.205620024800168, -8.144308621945436, 8.702504372946299]"
500,500,500,500,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000500_RGB.png,"[840.0, 480.0, 1.0]","[858.0, 462.0, 1.0]","[816.0, 462.0, 1.0]","[906.0, 486.0, 1.0]","[798.0, 480.0, 1.0]","[960.0, 624.0, 1.0]","[756.0, 582.0, 1.0]","[1062.0, 774.0, 1.0]","[618.0, 480.0, 1.0]","[534.0, 276.0, 0.0]","[534.0, 276.0, 0.0]","[978.0, 918.0, 1.0]","[822.0, 960.0, 1.0]","[1062.0, 972.0, 0.0]","[792.0, 1068.0, 0.0]","[516.0, 294.0, 0.0]","[522.0, 294.0, 0.0]","[-1.526778530404409, -4.171682163308987, -1.0378820221737066]","[0.4141633556046079, -8.039657565388625, 8.030218654259384]"
501,501,501,501,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000501_RGB.png,"[840.0, 480.0, 1.0]","[858.0, 462.0, 1.0]","[822.0, 462.0, 1.0]","[906.0, 480.0, 1.0]","[804.0, 480.0, 1.0]","[960.0, 624.0, 1.0]","[750.0, 594.0, 1.0]","[1062.0, 774.0, 1.0]","[618.0, 504.0, 1.0]","[528.0, 312.0, 0.0]","[528.0, 312.0, 0.0]","[978.0, 912.0, 1.0]","[822.0, 942.0, 0.0]","[1002.0, 1002.0, 0.0]","[792.0, 1008.0, 0.0]","[528.0, 318.0, 0.0]","[528.0, 312.0, 0.0]","[-1.9731092001148953, -3.9611725611914466, -0.7097201971177878]","[0.660009893124202, -7.969750755572335, 7.551568588117461]"
502,502,502,502,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000502_RGB.png,"[852.0, 480.0, 1.0]","[882.0, 462.0, 1.0]","[828.0, 462.0, 1.0]","[918.0, 474.0, 1.0]","[810.0, 504.0, 0.0]","[972.0, 624.0, 1.0]","[762.0, 606.0, 1.0]","[1074.0, 768.0, 1.0]","[623.9999999999999, 510.0, 1.0]","[1422.0, 336.0, 0.0]","[1422.0, 336.0, 0.0]","[996.0000000000001, 918.0, 1.0]","[846.0, 936.0, 1.0]","[1020.0, 1098.0, 0.0]","[792.0, 1098.0, 0.0]","[762.0, 1086.0, 0.0]","[1422.0, 348.0, 0.0]","[-2.5607381145141628, -3.766767597057568, -0.4017839235356121]","[0.8253562501442445, -7.510779644951905, 6.961173124972838]"
503,503,503,503,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000503_RGB.png,"[858.0, 480.0, 1.0]","[888.0, 462.0, 1.0]","[834.0, 462.0, 1.0]","[930.0, 480.0, 1.0]","[816.0, 498.00000000000006, 0.0]","[984.0, 624.0, 1.0]","[768.0, 606.0, 1.0]","[1080.0, 774.0, 1.0]","[594.0, 504.0, 1.0]","[546.0, 342.0, 0.0]","[546.0, 342.0, 0.0]","[996.0000000000001, 930.0, 1.0]","[852.0, 936.0, 1.0]","[1086.0, 996.0000000000001, 0.0]","[810.0, 1098.0, 0.0]","[774.0, 1086.0, 0.0]","[546.0, 342.0, 0.0]","[-2.685518986725045, -3.7781789226889404, -0.34848301179280844]","[0.983823386798348, -7.309318640911007, 6.607438229121938]"
504,504,504,504,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000504_RGB.png,"[870.0, 474.0, 1.0]","[888.0, 462.0, 1.0]","[846.0, 462.0, 1.0]","[924.0, 480.0, 1.0]","[816.0, 491.99999999999994, 1.0]","[984.0, 612.0, 1.0]","[768.0, 600.0, 1.0]","[1074.0, 756.0, 1.0]","[588.0, 516.0, 1.0]","[582.0, 336.0, 0.0]","[576.0, 330.0, 0.0]","[996.0000000000001, 924.0, 1.0]","[846.0, 936.0, 1.0]","[1068.0, 1002.0, 0.0]","[804.0, 1092.0, 0.0]","[576.0, 348.0, 0.0]","[564.0, 342.0, 0.0]","[-3.229270441830946, -3.530279748500625, -0.08957472976926067]","[-1.8400523680572598, -4.662624297587844, 5.44231141101271]"
505,505,505,505,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000505_RGB.png,"[882.0, 480.0, 1.0]","[912.0, 456.0, 1.0]","[864.0, 462.0, 1.0]","[936.0, 486.0, 1.0]","[828.0, 480.0, 1.0]","[990.0, 624.0, 1.0]","[780.0, 600.0, 1.0]","[1068.0, 732.0, 0.0]","[600.0, 540.0, 1.0]","[678.0, 606.0, 0.0]","[666.0, 618.0, 1.0]","[1008.0, 924.0, 1.0]","[846.0, 942.0, 1.0]","[1356.0, 564.0, 0.0]","[810.0, 1092.0, 0.0]","[660.0, 606.0, 0.0]","[666.0, 612.0, 0.0]","[-3.581152349004918, -3.2438248805998198, -0.16147567152205108]","[-2.031637896762643, -4.6321739287201416, 5.127316883195959]"
506,506,506,506,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000506_RGB.png,"[882.0, 474.0, 1.0]","[906.0, 456.0, 1.0]","[864.0, 462.0, 1.0]","[948.0, 486.0, 1.0]","[828.0, 486.0, 1.0]","[996.0000000000001, 624.0, 1.0]","[792.0, 600.0, 1.0]","[1110.0, 768.0, 1.0]","[623.9999999999999, 582.0, 1.0]","[1176.0, 912.0, 0.0]","[570.0, 384.0, 0.0]","[1020.0, 936.0, 1.0]","[846.0, 942.0, 1.0]","[1008.0, 1086.0, 0.0]","[798.0, 1086.0, 0.0]","[570.0, 330.0, 0.0]","[570.0, 330.0, 0.0]","[-3.8152970383925386, -3.2063018430964827, -0.17393233000616068]","[-1.8031769794710164, -4.715088394240621, 5.111540927388965]"
507,507,507,507,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000507_RGB.png,"[900.0, 474.0, 1.0]","[930.0, 450.0, 1.0]","[888.0, 450.0, 1.0]","[960.0, 480.0, 1.0]","[852.0, 474.0, 1.0]","[1014.0, 624.0, 1.0]","[804.0, 612.0, 1.0]","[1140.0, 780.0, 1.0]","[623.9999999999999, 606.0, 1.0]","[623.9999999999999, 426.0, 0.0]","[762.0, 642.0, 0.0]","[1014.0, 930.0, 1.0]","[852.0, 942.0, 1.0]","[1140.0, 810.0, 0.0]","[888.0, 1080.0, 0.0]","[1134.0, 1080.0, 0.0]","[756.0, 594.0, 0.0]","[-4.3959309648916225, -3.791835827280004, 0.11513906295160571]","[-2.8380692164006125, -4.072141441947929, 3.3289346454050555]"
508,508,508,508,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000508_RGB.png,"[918.0, 468.0, 1.0]","[942.0, 450.0, 1.0]","[893.9999999999999, 450.0, 1.0]","[972.0, 480.0, 1.0]","[858.0, 474.0, 1.0]","[1020.0, 618.0, 1.0]","[804.0, 606.0, 1.0]","[1140.0, 786.0, 1.0]","[618.0, 630.0, 1.0]","[612.0, 462.0, 0.0]","[606.0, 462.0, 0.0]","[1020.0, 936.0, 0.0]","[858.0, 948.0, 1.0]","[1050.0, 1080.0, 0.0]","[846.0, 1080.0, 0.0]","[1170.0, 1080.0, 0.0]","[594.0, 504.0, 0.0]","[-5.16504370301339, -4.453617655428377, 0.3626661832288434]","[-3.334138994088769, -4.118581210205694, 3.0254376518223536]"
509,509,509,509,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000509_RGB.png,"[924.0, 474.0, 1.0]","[948.0, 456.0, 1.0]","[906.0, 456.0, 1.0]","[984.0, 480.0, 1.0]","[870.0, 474.0, 1.0]","[1026.0, 624.0, 1.0]","[810.0, 618.0, 1.0]","[1152.0, 792.0, 1.0]","[623.9999999999999, 642.0, 1.0]","[612.0, 468.0, 0.0]","[606.0, 474.0, 0.0]","[1020.0, 930.0, 1.0]","[858.0, 942.0, 1.0]","[1140.0, 816.0, 0.0]","[840.0, 1074.0, 0.0]","[594.0, 606.0, 0.0]","[660.0, 606.0, 0.0]","[-5.723551533385164, -5.452508671260533, 0.5724716302110805]","[-3.3812874616344057, -3.9757337398764228, 2.4875886263949987]"
510,510,510,510,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000510_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[996.0000000000001, 491.99999999999994, 1.0]","[888.0, 474.0, 1.0]","[1044.0, 624.0, 1.0]","[828.0, 618.0, 1.0]","[1170.0, 780.0, 1.0]","[642.0, 672.0, 1.0]","[636.0, 522.0, 0.0]","[636.0, 516.0, 0.0]","[1032.0, 942.0, 1.0]","[870.0, 936.0, 1.0]","[1188.0, 810.0, 0.0]","[623.9999999999999, 666.0, 0.0]","[618.0, 534.0, 0.0]","[612.0, 534.0, 0.0]","[-5.941172818465078, -5.961682397111102, 0.7012729173789608]","[-4.088859730047012, -4.010793402895481, 2.2530459542806818]"
511,511,511,511,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000511_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[1002.0, 491.99999999999994, 0.0]","[893.9999999999999, 480.0, 1.0]","[1050.0, 624.0, 1.0]","[840.0, 624.0, 1.0]","[1170.0, 786.0, 1.0]","[648.0, 690.0, 1.0]","[726.0000000000001, 636.0, 0.0]","[708.0, 636.0, 0.0]","[1032.0, 948.0, 1.0]","[870.0, 948.0, 1.0]","[636.0, 708.0, 0.0]","[822.0, 1086.0, 0.0]","[618.0, 642.0, 0.0]","[623.9999999999999, 642.0, 0.0]","[-6.024793125597692, -6.748951871731237, 1.0766213782782528]","[-4.9392873280057925, -3.2609615790919273, 1.8143573581472974]"
512,512,512,512,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000512_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 462.0, 1.0]","[948.0, 456.0, 1.0]","[1020.0, 486.0, 1.0]","[912.0, 480.0, 1.0]","[1050.0, 636.0, 1.0]","[858.0, 624.0, 1.0]","[1170.0, 792.0, 1.0]","[696.0, 714.0, 1.0]","[1194.0, 960.0, 0.0]","[720.0, 666.0, 0.0]","[1032.0, 948.0, 1.0]","[876.0, 936.0, 1.0]","[1074.0, 1092.0, 0.0]","[834.0, 1092.0, 0.0]","[1182.0000000000002, 990.0, 0.0]","[660.0, 642.0, 0.0]","[-5.757820825398758, -7.808693646630024, 2.39650290575414]","[-4.953471814505231, -3.3382820141191707, 1.8305557923411513]"
513,513,513,513,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000513_RGB.png,"[978.0, 480.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 462.0, 1.0]","[1026.0, 486.0, 1.0]","[912.0, 480.0, 1.0]","[1074.0, 642.0, 1.0]","[864.0, 624.0, 1.0]","[1176.0, 798.0, 1.0]","[714.0, 738.0, 1.0]","[1182.0000000000002, 948.0, 0.0]","[738.0, 678.0, 1.0]","[1032.0, 942.0, 1.0]","[882.0, 936.0, 1.0]","[1074.0, 1092.0, 0.0]","[834.0, 1092.0, 0.0]","[1176.0, 990.0, 0.0]","[756.0, 660.0, 0.0]","[-5.418397894789118, -8.051147673981351, 3.0454089905076507]","[-5.319096623681029, -3.2322649411563207, 0.7283087087874036]"
514,514,514,514,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000514_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 456.0, 1.0]","[960.0, 450.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[924.0, 474.0, 1.0]","[1062.0, 642.0, 1.0]","[864.0, 624.0, 1.0]","[1170.0, 810.0, 1.0]","[720.0, 750.0, 1.0]","[702.0, 702.0, 0.0]","[714.0, 696.0, 1.0]","[1032.0, 942.0, 1.0]","[876.0, 942.0, 1.0]","[672.0, 738.0, 0.0]","[840.0, 1092.0, 0.0]","[678.0, 726.0, 0.0]","[684.0, 720.0, 0.0]","[-5.115008411051709, -8.27747363540624, 4.011620719261736]","[-4.731478688631995, -3.3317017502109683, 0.37186422508149064]"
515,515,515,515,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000515_RGB.png,"[990.0, 474.0, 1.0]","[1014.0, 456.0, 1.0]","[972.0, 456.0, 1.0]","[1044.0, 486.0, 1.0]","[936.0, 480.0, 1.0]","[1080.0, 636.0, 1.0]","[870.0, 630.0, 1.0]","[1164.0, 786.0, 1.0]","[774.0, 720.0, 1.0]","[1164.0, 936.0, 1.0]","[744.0, 744.0, 1.0]","[1026.0, 954.0, 1.0]","[864.0, 948.0, 1.0]","[1140.0, 822.0, 0.0]","[846.0, 1092.0, 0.0]","[1176.0, 960.0, 0.0]","[1164.0, 954.0, 0.0]","[-4.988960043884955, -8.58127388775031, 5.040576341574501]","[-2.6990287759149334, -3.0927069176658377, 0.07558710850478736]"
